doc_id_1,inv_number_1,start_page_1,end_page_1,doc_id_2,inv_number_2,start_page_2,end_page_2,cosine_similarity,fuzzy_score,text_1,text_2
145398_8418_5_6,8418,5,6,145400_8418_7_8,8418,7,8,0.9305789683112236,99,van palembang den april per gul vaartg junij per jnl vaartuig may pes jnl vaartuig junij per konings vaartuig junij per dde barcq de mossel junij per de pantchial ling golconda dct per de chialoup de haak dden novr per de gereg tigheid register van zoodaanige papieren als er successive alhier ontfangen zijn missive door de residenten de heere en pell aan haar hoog edelh geschr gedat maart pagin door en aan als even gedat  o door en aan als vooren ged  o door de residenten bangeman en de heere aan haar hoog edelh gedateerd april  door en aan als even gedat  o  o door en aan als even in dato  o door en aan als vooren gedat  o  o van en aan als even in dato register der papieren missive door de residenten de heere en bangeman aan als meerm gedateerd may door en aan als even gedat junij pass  o register der papieren missive door en aan als meerm ged sept register der papieren missive van de meeri residenten aan als october vooren gedateerd  o,van palembang den april per gul vaartze junij per jnl vaartuig may pes jnl vaartuig junij per konings vaartuig junij per de barca de mossel junij per de pantchial ling golconda dit per de chialoup de haak den novr per de gereg tigheid register van zoodaanige papieren als er successive alhier ontfangen zijn missive door de residenten de heere en pell aan haar hoog edelh geschr gedat maart pagin door en aan als even gedat  o door en aan als vooren ged  o door de residenten bangeman en de heere aan haar hoog edelh gedateerd april  door en aan als even gedat  o  o door en aan als even in dato  o door en aan als vooren gedat  o  o van en aan als even in dato register der papieren missive door de residenten de heere en bangeman aan als meerm gedateerd may door en aan als even gedat junij pass register der papieren missive door en aan als meerm ged sept register der papieren missive van de meerin residenten aan als october vooren gedateerd  o  o
145396_8418_4_5,8418,4,5,145400_8418_7_8,8418,7,8,0.9305789683112236,99,van palembang den april per gul vaartg junij per jnl vaartuig may pes jnl vaartuig junij per konings vaartuig junij per dde barcq de mossel junij per de pantchial ling golconda dct per de chialoup de haak dden novr per de gereg tigheid register van zoodaanige papieren als er successive alhier ontfangen zijn missive door de residenten de heere en pell aan haar hoog edelh geschr gedat maart pagin door en aan als even gedat  o door en aan als vooren ged  o door de residenten bangeman en de heere aan haar hoog edelh gedateerd april  door en aan als even gedat  o  o door en aan als even in dato  o door en aan als vooren gedat  o  o van en aan als even in dato register der papieren missive door de residenten de heere en bangeman aan als meerm gedateerd may door en aan als even gedat junij pass  o register der papieren missive door en aan als meerm ged sept register der papieren missive van de meeri residenten aan als october vooren gedateerd  o,van palembang den april per gul vaartze junij per jnl vaartuig may pes jnl vaartuig junij per konings vaartuig junij per de barca de mossel junij per de pantchial ling golconda dit per de chialoup de haak den novr per de gereg tigheid register van zoodaanige papieren als er successive alhier ontfangen zijn missive door de residenten de heere en pell aan haar hoog edelh geschr gedat maart pagin door en aan als even gedat  o door en aan als vooren ged  o door de residenten bangeman en de heere aan haar hoog edelh gedateerd april  door en aan als even gedat  o  o door en aan als even in dato  o door en aan als vooren gedat  o  o van en aan als even in dato register der papieren missive door de residenten de heere en bangeman aan als meerm gedateerd may door en aan als even gedat junij pass register der papieren missive door en aan als meerm ged sept register der papieren missive van de meerin residenten aan als october vooren gedateerd  o  o
145396_8418_4_5,8418,4,5,145399_8418_6_7,8418,6,7,0.9305789683112236,99,van palembang den april per gul vaartg junij per jnl vaartuig may pes jnl vaartuig junij per konings vaartuig junij per dde barcq de mossel junij per de pantchial ling golconda dct per de chialoup de haak dden novr per de gereg tigheid register van zoodaanige papieren als er successive alhier ontfangen zijn missive door de residenten de heere en pell aan haar hoog edelh geschr gedat maart pagin door en aan als even gedat  o door en aan als vooren ged  o door de residenten bangeman en de heere aan haar hoog edelh gedateerd april  door en aan als even gedat  o  o door en aan als even in dato  o door en aan als vooren gedat  o  o van en aan als even in dato register der papieren missive door de residenten de heere en bangeman aan als meerm gedateerd may door en aan als even gedat junij pass  o register der papieren missive door en aan als meerm ged sept register der papieren missive van de meeri residenten aan als october vooren gedateerd  o,van palembang den april per gul vaartze junij per jnl vaartuig may pes jnl vaartuig junij per konings vaartuig junij per de barca de mossel junij per de pantchial ling golconda dit per de chialoup de haak den novr per de gereg tigheid register van zoodaanige papieren als er successive alhier ontfangen zijn missive door de residenten de heere en pell aan haar hoog edelh geschr gedat maart pagin door en aan als even gedat  o door en aan als vooren ged  o door de residenten bangeman en de heere aan haar hoog edelh gedateerd april  door en aan als even gedat  o  o door en aan als even in dato  o door en aan als vooren gedat  o  o van en aan als even in dato register der papieren missive door de residenten de heere en bangeman aan als meerm gedateerd may door en aan als even gedat junij pass register der papieren missive door en aan als meerm ged sept register der papieren missive van de meerin residenten aan als october vooren gedateerd  o  o
147421_8467_62_63,8467,62,63,147423_8467_64_65,8467,64,65,0.9062627457608972,99,van jambij onder dato lasten deser residentie in dit boekjaar gevallen en met het generaal verevend monteere de winsten daar entegen jn voegen lasten boven de winsten lopen en de warende lasten pass ook boven winsten zulx hier in dit jaar minder veragterd als voorl het welk in vervolg deses nader aangetekend zal werden terwijl in pass alvoorens specificeeren zal het geen dezen jare op reecq van winst en verlies is in en afgesz om alzoo genoteerde zuijvere winsten wat breder te deduceeren als verstrekte kleeden en lijwaten welke se comps dienaren op reecq van maand gelden genoten hebben en waar bij comp boven ordin uit koopsprijs nog to winst geniet komend voorsz reecq te voor deele als volgt ult febr coopmansz rd stuijver per rd of to idem aug rd aan verstrekte kleden hebben deze reecq ten goede gebragt mitsgaders behaalde advance op den vertier van coop mansz in een rond jaar alzoo dat ruiwve winsten te zamen rendeeren arentegen weder ten laste der geciteerd een de reecq is afgesz het naar volgende teweeten over het surplus op het verlorene op gunt in cont aan voorsz dienaaren op reecq is verstrekt teweeten ult febr contant rd veliesende stve rd item aug rd aan uit gereijkte contanten doen deze reecq beswaren met jdem diverse minderheeden en laxatien bij het doen van den opneem onder huidigen datum op eenige coopmansz en provisien bevonden namentlijk lb ijzer in staven var staande dit boekjaar laxeerd op een vertierde quantiteijd van lb zijnde to lb staal hollands als even op een quantiteijd van lb zijnde to amphioen beng gelijk als boven op een quantiteijd van kisten ofte lb zijnde to rijst utsupera op een verstrekte quantiteijt van lb zijnde to zout als boven gem op een bedrage van lb zijnde prc to belopen alle afgesz parthijen dat detraheeren zoo dat voor zuijvers winsten als gezegd resteerd en ware die van jaar tevooren maar zulx van winsten van dit jaarmeerd zijn korte aanwijzing van den staat der comp ten dezen comptoire jambij zoo als die geweest is op het stuijten der negotie boeken onder ult aug,van jambij onder dato lasten deser residentie in dit boekjaar gevallen en met het generaal verevend monteere de winsten daar entegen jnvoegen lasten boven de winsten lopen en de warende lasten pass ook boven winsten zulx hier in dit jaar minder veragterd als voorl het welk in vervolg deses nader aangetekend zal werden terwijl in pass alvoorens specificeeren zal het geen dezen jare op reecq van winst en verlies is in en afgesz om alzoo genoteerde zuijvere winsten wat breder te deduceeren als verstrekte kleeden en lijwaten welke se comps dienaren op reecq van maand gelden genoten hebben en waar bij comp boven ordin uit koopsprijs nog to winst geniet komend voorsz reecq te evoor deele als volgt ult febr coopmansz rd stuijvers per rd of rc to idem rd aan verstrekte kleden hebben deze reecq ten goede gebragt mitsgaders behaalde advance op den vertier van coop mansz in een rond jaar alzoo dat ruiwe winsten tezamen rendeeren arentegen weder ten laste der geciteerd een de reecq is afgesz het naar volgende teweeten over het surplus op het verlorene op gunt in cont aan voorsz dienaaren op reecq is verstrekt teweeten ult febr contant rd verliesende stvr rd item aug rd aan uit gereijkte contanten doen deze reecq beswaren met jdem diverse minderheeden en laxatien bij het doen van den opneem onder huydigen datum op eenige coopmansz en provissien bevonden namentlijk lb ijzer in staven voor staande dit boekjaar laxeerd op een vertierde quantiteijd van lb zijnde rc to lb staal hollands als even op een quantiteid van lb zijnde to amphioen beng gelijk als boven op een quantiteijd van kisten ofte lb zijnde sp to rijst utsupera op een verstrekte quantiteijt van lb zijnde to zout als boven gem op een bedrage van lb zijnde pr to belopen alle afgesz parthijen dat detraheeren zoo dat voor zuijvere winsten als gezegd resteerd en ware die van jaar tevooren maar zulx van winsten van dit jaar meerd zijn aug korte aanwijzing van den staat der comp ten dezen comptoire jambij zoo als die geweest is op het stuiten der negotie boeken onder ult aug
141173_8302_6_7,8302,6,7,141223_8302_4_5,8302,4,5,0.991613014711652,99,secreet aan zijn edelheijd den hoog edelen groot agtbaaren heer willem arnold alting gouverneur generaal beneevens de wel edele heeren raaden van neederlandsch jndia hoog edel groot agtbaar heer wel edele heeren nal de depeche onzer needrige aparte missives van den aug met uw hoog edelheedens zeer gerespecteerde beveele van den junij julij en aug deszelfden jaars vereert geworden zijnde hebben wij den eerbiedigen inhoud derzelve direct in stipte observan tie gehouden en wel bijzonders ons uijterste devoir geap pliceert den koning en de zijnen te animeeren zoo wel tot de onderhouding eener onderlinge vriendschap als nodige praeparaties tot meede defentie teegens onzen publicquen vijand en waar omtrend de koning ons de dierbaarste verzeekeringe gegeeven heeft en ten dien eijnde ons verzogt om met vaetjes buskruijt en met per de pantjalling de wolff,secreet aan zijn edelheijd den hoog edelen groot agtbaaren heer willem arnold alting gouverneur generaal beneevens de wel edele heeren raaden van neederlandsch jndia hoog edel groot agtbaar heer wel edele heeren nal de depeche onzer needrige aparte missives van den aug met uw hoog edelheedens zeer gerespecteerde beveele van den junij julij en aug deszelfden jaars vereert geworden zijnde hebben wij den eerbiedigen inhoud derzelve direct in stipte observan tie gehouden en wel bijzonders ons uijterste devoir geap pliceert den koning en de zijnen te animeeren zoo wel onderhouding eener onderlinge vriendschap als dige praeparaties tot meede defentie teegens onzen publicquen vijand en waar omtrend de koning ons de dierbaarste verzeekeringe gegeeven heeft en ten dien eijnde ons verzogt om met vaetjes buskruijt en met per de pantjalling de wolff
141371_8303_94_95,8303,94,95,141369_8303_92_93,8303,92,93,0.9168106365825073,99,op poulo chinco is in voorn boekjaer verteest een jnkoops bedragen van met een nieuwe winst van of o½ in het voorige jaer was den verkoop een in koops bedraagen van met een advans van of rct dus in jongste boekjaer aldaer meerder is verteest met een meerdere winst van op adjerhadja is omgezet een inkoops bedre gen van met eene winst van off pt in het boek jaer bevorens was aldaer vertierd eene inkoops bedragen van met een advance van off pr dus dat comptoir ook meerder verdebiteerd heeft een bedragen van met een meerder advans van wegens den insaam alhier in onderhorige plaatsen hebben wij de eer uw hoog edelends almeede al mede verslag te doen dat volgens openge legde lijsten daer van gebleeken is dat alhier in het jongste verwekene boekjaerjis ingeza meld th lb peper swarte geharpte benevens lb benzuijn extra ord se witte in het vorige boekjaer was den in zaem th goud lb peper ed geharpe lb bentuijn extra ord witte dus in dit jongste boekjaer minder is ingezameld dog meerder lb peper lb benzuijn extra ordinaire witte op poulo chinco is den jnsaem th goud lb peper swarte geharpte in het voorig boekjaer fh goud lb peper dus in het jongste boekjaer aldaer meerder ingeza meld th goud dog minder lb peper op adjerhadja is ingesameld ther ms,poulo chinco is in voorn boekjier op vertiest een jnkoops bedragen van met een nieuwe winst van of in het voorige jaer was den verkoop een in koops bedraagen van met een advans van of dus in jongste boekjaer aldaer meerder is verteest met een meerdere winst van op adjerhadja is omgezet een inkoops bedro gen van met eene winst van off pt in het boek jaer bevorens was aldaer vertierd eene inkoops bedragen van met een advance van off prc dus dat comptoir ook meerder verdebiteerd heeft een bedragen van met een meerder advans van wegens den insaam alhier in onderhorige plaatsen hebben wij de eer uw hoog edelens almeede al mede verslag te doen dat volgens openge legde lijsten daer van gebleeken is dat alhier in het jongste verwekene boekjaer jis ingeza meld th lb peper swarte geharpte benevens lb benzuijn extra ord witte in het vorige boekjaer was den in zaem th goud lb peper kd geharpe lb benzuijn extra ord witte dus in dit jongste boekjaer minder is ingezameld dog meerder lb peper lb benzuijn extra ordinaire witte op poulo chinco is den jnsaem th goud lb peper swarte geharpte in het voorig boekjaer goud lb peper dus in het jongste boekjaer aldaer meerder ingeza meld th goud dog minder lb peper op adjerhadja is ingesameld thr ms
7538_1149_687_688,1149,687,688,7539_1149_689_690,1149,689,690,0.9330865340650142,99,en heer gouvern aen heer gouverneur copie originele missive vanden passato vermits de joncq daer deselve mede gesonden hadden door contrarie windt wederom in quela binnen gecomen is gaet beneffens de copie van onsen jongsten nevens dese aen welckers inhout vermits alles daerin confirmere ons gedragen een versoecken dat als mogelyck is eerste joncq een barbier becomen mogen vermits den barbier alhier doot sieck is en bethalven denselven noch nevens alle officieren uijtgenomen een sergeant heel sieck end ellendich ten in geheel sijn tot dato personen overleden god almachtich geve geen meer volgen mogen een bequaam ass vermits die present hebbe sieck en sijn tij expireert is soode gelegentheijt toelaet versoecke nevens den voors nevens desen vertrecken twee chirese handeljoncken nader namentl ijk de joncq van onco geladen met ongesuijverden cams swavel en de joncq van bauco geladen met swavel ende rottangh door desselffs oversten bovengemelt naden inhout van ue ver vasse alhier vande lantsaten ingecocht advijs waermede fo in fort antonio op jamsuij julij was get jan van keijssel naergedane collatie accordeert dese met originele in casteel zeelandia pr novembris ao mede mogen becomen en abriel happart pert,aend heer gouvern aen heer gouverneur copie originele missive vanden passato vermits de joncq daer deselve mede gesonden hadden door contrarie windt wederom in quela binnen gecomen is gaet beneffens de copie van onsen jongsten nevens dese aen welckers inhout vermits alles daerin confirmere ons gedragen een versoecken dat als mogelyck is eerste joncq een barbier becomen mogen vermits den barbier alhier doot sieck is en behalven denselven noch nevens alle officieren uijtgenomen een sergeant heel sieck end ellendich ten in geheel sijn tot dato personen overleden god almachtich geve geen meer volgen mogen een bequaam ass vermits die present hebbe sieck en sijn tij expireert is soo de gelegentheijt toelaet versoecke nevens den voors nevens desen vertrecken twee chirese handeljoncken nader namentl jk de joncq van onco geladen met ongesuijverden cams swavel en de joncq van bauco geladen met swavel en rottangh door desselffs oversten bovengemelt naden inhout van ue ver vaste alhier vande lantsaten ingecocht advijs waermede in fort antonio op jamsuij julij was gete jan van keijssel naergedane collatie accordeert dese met originele in casteel zeelandia pr novembris ao mede mogen becomen gabriel happart ise ent
8135_1155_684_685,1155,684,685,8134_1155_682_683,1155,682,683,0.9949564764442498,99,vree factura der naervolgende soo agrase als masulipatnams cleeden cubelj radicx china door ordre vande praesidenten wollebrant geleijnsz jongh en carel constant gescheept en geladen in jachten die godt beware genaempt delffs have en schelvis gaende van hier directelijk onder cognoissen vande schippers en cooplieden desselffs naer basbora geconsigneert aen coopman dircq sarcerius omme door hem selven aldaer ten meesten dienste vande generale comp gebeneficeert te werden zijnde gemelte goederen gepackt ende costende als volcht te weete int schip de vreede desen en junio uo ketsia geijrebaddij gepackt in packen lancq ges breet tessouw costen als volcht ofte corg in pacq cost ofte corg dittos tot costen pacq ofte corg jn dittos tot cost pack ofte corg jn dittos en cost peco ofte corg jn packen ketsia geijrebaddij costen siauthaer derriabaddij gepackt jn packen lancq ges reet en tessouw costen als volcht ofte corg in packen van tot costen penn pacq ofte corg in packen van tot costen aƒ penn pacq ofte corg in dittos van tot costen pacq ofte corg in dittos van tot costen pacq ofte corg jn packen siauthaer serriabaddij costen hassa nagon gepackt jn packen lancq ges breet tessouw costen als hier onder gespecificeert ofte corgie jn packen van tot pacq ofte corg in dittos van no tot pacq ofte corg in dittos van tot pacq ofte corg in ditto cost ofte corg jn packen chassa nagon costen allatia de malda gepackt jn packen lancq ges breet ges tessouw costen als volcht ofte corgie in pacq costen ofte corg in pacq cost ofte corgin pacq cost ofte corg in pacq cost ofte corg in pacq cost ofte corg jn packen allatia malda costen chassa arruwa gepackt jn packen lancq ges breet ditto costen als volcht ofte corg in pacq cost ofte corg in os tot costen pacq ofte corg in dittos costen pacq ofte corg in coste ofte corg in cost ofte corg jn packen chassa arruwa costen transporteere,vreed en factura der naervolgende soo agrase als masulipatnams cleeden cubelj radicx china door ordre vande praesidenten wollebrant geleijnsz jongh en carel constant gescheept en geladen in jachten die godt beware genaempt delffs have en schelvis gaende van hier directelijk onder cognoissen vande schippers en cooplieden desselffs naer bassora geconsigneert aen coopman dircq sarcerius omme door hem selven aldaer ten meesten dienste vande generale comp gebeneficeert te werden zijnde gemelte goederen gepackt ende costende als volcht te weete int schip de vreede desen junio uo ketsia geijrebaddij gepackt in packen lancq ges breet tessouw costen als volcht ofte corg in pacq cost ofte corg dittos tot costen pacq ofte corg jn dittos tot cost pack ofte corg jn dittos en cost percƒ ofte corg jn packen ketsia geijrebaddij costen siauthaer derriabaddij gepackt in packen lancq ges reet en tessouw costen als volcht ofte corg in packen van tot costen ap penn pacq ofte corg in packen van tot costen penn pacq ofte corg in dittos van tot costen pacq ofte corg in dittos van tot costen pacq ofte corg jn packen siauthaer serriabaddij costen hassa nagon gepackt jn packen lancq ges breet tessouw costen als hier onder gespecificeert ofte corgie jn packen van tot pacq ofte corg in dittos van tot pacq ofte corg in dittos van tot pacq ofte corg in ditto cost ofte corg jn packen chassa nagon costen allatia de malda gepackt jn packen lancq ges breet ges tessouw costen als volcht ofte corgie in pacq costen ofte corg in pacq cost ofte corgin pacq cost ofte corg in pacq cost ofte corg in pacq cost ofte corg jn packen allatia malda costen chassa arruwa gepackt jn packen lancq ges breet ditto costen als volcht ofte corg in pacq cost ofte corg in os tot costen pacq ofte corg in dittos costen pacq ofte corg in coste ofte corg in cost ofte corg jn packen chassa arruwa costen transporteen
161828_8967_402_403,8967,402,403,161827_8967_400_401,8967,400,401,0.9203893388179876,99,van ceylon onder dato febr be dat hij genoegsaame capatiteijt was sittende tot het waarneeme van die functie eyn delyk wierd den hooffd administrateur abraham de clercq door den heere gouverneur aangerecom mandeert om nadien het schip stadwijk binne korten naar batavia stond te vertrecken hoe eer hoe liever alles klaar te maken en behoorlijk transport te doen van syn administratie met het geene daar aan depen deerde aan desselvs vervanger der opperkoopman en gelopend hooffdadministrateur de daniel overbeek ten eynde instaat te weesen over gale naar bata via te navigeeren met gem bodem stadwijk aldus gedaan ende gepasseerd in casteel colombo ten dage maand en jare voorsz was geteekend domburgh daniel overbeek iman de ionge daniel agreen sluigerland camerbeek en gerrit valst onderstond jn kennisse van mij geteekend spar secretaris onderstond ecor spar deert was geteekend secretaris cormandel van ceylon onder dato february cormandel aan den edelen heer elias guillot gouverneur en directeur over comp importanten handel en ommeslag ter opgem euste nevens den raad nagapatnam edele erntfeste han hafte wijse voorsienige seer discreete wij vinden op ued breefkens van datis aug en courant niets te rescribeeren als onsen dank aan ued te betuygen soo voor de toesendinge van het bengaels pacquet als wegens het geene deselve hebben gelieven aantehalen in opsigte van den oorlog tussen onsen staat en engeland met vrankrik namelyk dat tot confirmatie van dien daar geene nadere berigten sedert van ingekomen waaren synde dan ook voor vulgair aantemercken de tijding derwegens van tengapatnam bekoomen intusschen heefd men op ved versoek de overgesondene factuur groot ten faveure van ued gouvernement bij onse handel boeken doen,van ceylon onder dato febr be dat hij genoegsaame capatiteijt was sittende tot het waarneeme van die functie eyn delyk wierd den hoofd administrateur abraham de clercq door den heere gouverneur aangerecom mandeert om nadien het schip stadwijk binne inkorten naar batavia stond te vertrecken hoe eer hoe liever alles klaar te maken en behoorlijk transport te doen van syn administratie met het geene daar aan depen deerde aan desselvs vervanger der opperkoopman en geligeerd hooffdadministrateur de daniel overbeek ten eijnde instaat te weesen over gale naar bata via te navigeeren met gem bodem stadwijk aldus gedaan ende gepasseerd in casteel colombo ten dage maand en jare voorsz was geteekend domburgh daniel overbeek iman de ionge daniel agreen sluigerland camerbeek en gerrit valst onderstond jn kennisse van mij geteekend spar secretaris onderstond accor jn spar deert was geteekend secretaris cormandel van ceylon onder dato february cormandel aan den edelen heer elias guillot gouverneur en directeur over secomp importanten handel en ommeslag ter opgem euste nevens den raad nagapatnam edele erntfeste han hafte wijse voorsienige seer discreete ij vinden op ued breefkens van datis aug en courant niets te rescribeeren als onsen dank aan ued te betuygen soo voor de toesendinge van het bengaels pacquet als wegens het geene deselve hebben gelieven aantehalen in opsigte van den oorlog tussen onsen staat en engeland met vransryk namelyk dat tot confirmatie van dien daar geene nadere berigten sedert van ingekomen waaren synde dan ook voor vulgair aantemercken de tijding derwegens van tengapatnam bekoomen intusschen heefd men op ved versoek de overgesondene factuurr groot ten faveure van ued gouvernement bij onse handel boeken doen
165654_9062_716_719,9062,716,719,165653_9062_712_715,9062,712,715,0.9511402621075995,99,van souratta onder dato maert pr transport iapans lakwerk cramerijen fluweel hollands geweijgen diverse glas werken lakenen hollands uijt scomp dispens gedisteleerde wateren in de maand mart uijt secomp cassa ro aan se comp maekelaer roederampold voor een pomerij of eere mantel aan de zoon van den overleedene amed abaadse makelaer perdotumdas volgens raeds tot van februarij laastleden vide onkost op poc bedragende gereduceert jn de maend may uyt se comp cassa ra voldaen aan den makelaer roederam voor een paer goude armbanden verschonken aan den tholman gollam mhaniet over de geboorte van een ionge zoon vol gens resolutie van dit op pag in onkost boek te beoogen in de maend augustus uyt comp dispens aquaf cina morie voor flessen aan den casteel gouverneur verschonken vide onkoste pag belopen volg de boek hier van gaet af geschenk door den heijdens verste jessingh sawaij aan comp seerd en dies dese reecq ten goed gebragt dus eenlyk in souratta verschonken gedurend dit boek ten comp brootchia  o agra somma onderstond souratta adij ult aug os was geteek vos accordeerd was geteekend ninabed van souratta den maart batavia aan sijn hoog edelheijt den wel edele groot agtb gestrenge heer dirk van cloon gouverneur generaal en edele agtbare heeren raaden van neder lands jndia hoog edele groot agtbare gestr manhafte welwijse verresiende seer genereuse wijd en wel gebie dende heer en heeren tot schuldige communicatie der gevene reerde beveelen der hooge tafel diene met alle eerbiedenis dat niet alleen den bodem maria adriana hebben gemonsterd en den provisioneel cor in name lodewich ever poraal geldmacher van brons hard wijk absent is bevonden maar ook gedagte schip behoorlijk door ons als van souratta onder dato maert pr transport iapans lakwerk cramerijen fluweel hollands geweigen diverse glas werken lakenen hollands uijt scomp dispens gedisteleerde wateren in de maand mart uit ecomp cassa ro aan se comp maekelaer roederampold voor een pomerij of eere mantel aan de zoon van den overledene amed abaadse makelaer perdotumdas volgens raeds tot van februarij laastleden vide onkost op pop bedragende gereduceert jn de maend mai uyt se comp cassa ka voldaen aan den makelaer roeteram voor een paer goude armbanden verschonken aan den tholman gollam mhaniet over de geboorte van een ionge zoon vol gens resolutie van dit op pag in onkost boek te beoogen in de maend augustus uyt se comp dispens aquaf cina morie voor flessen aan den casteel gouverneur verschonken vide onkoste pag belopen volg de boek hier van gatet af geschenk door den heijdens verste jessingh sawaij aan comp seerd en dies dese reecq ten goed gebragt dus eenlyk in souratta verschonken gedurend dit boek  o ten comp brootchia  o agra somma onderstond souratta adij ult aug was geteek vos accordeerd was geteekend sninaber van souraten den maart batavia aan sijn hoog edelheijt den wel edele groot agtb gestrenge heer cloon dirk van gouverneur generaal en edele agtbare heeren raaden van neder lands jndia hoog edele groot agtbare gestr manhafte welwijse verresiende seer genereuse wijd en wel gebie dende heer en heeren tot schuldige communicatie der gevene reerde beveelen der hooge tafel diene met alle eerbiedenis dat niet alleen den bodem maria adriana hebben gemonsterd en den provisioneel cor in name lodewich ever poraal van brons geldmacher hard wijk absent is bevonden maar ook gedagte schip behoorlijk door ons als,van souratta onder dato maert pr transport iapans lakwerk cramerijen fluweel hollands geweijgen diverse glas werken lakenen hollands uijt scomp dispens gedisteleerde wateren in de maand mart uijt secomp cassa ro aan se comp maekelaer roederampold voor een pomerij of eere mantel aan de zoon van den overledene amed abaadse makelaer perdotumdas volgens raeds tot van februarij laastleden vide onkost op poop bedragende gereduceert jn de maend maij uyt se comp cassa ka voldaen aan den makelaer roederam voor een paer goude armbanden verschonken aan den tholman gollam mhaniet over de geboorte van een ionge zoon vol gens resolutie van dit op pag in onkost boek te beoogen in de maend augustus uyt comp dispens aquaf cina morrie voor flessen aan den casteel gouverneur verschonken vide onkoste pag belopen volg de boek hier van gatet aft geschenk door den heijdens verste iessingh sawaij aan comp seerd en dies dese reecq ten goed gebragt dus eenlijk in souratta verschonken gedurend dit boek ten comp brootchia  o agra somma onderstond souratta adij ult aug was geteek vos accordeerd was geteekend ninaber van souratte den maart batavia aan sijn hoog edelheijt den wel edele groot agtb gestrenge heer cloon dirk van gouverneur generaal en edele agtbare heeren raaden van neder lands jndia hoog edele groot agtbare gestr manhafte welwijse verresiende seer genereuse wijd en wel gebie dende heer en heeren tot schuldige communicatie der gevene reerde beveelen der hooge tafel diene met alle eerbiedenis dat niet alleen den bodem maria adriana hebben gemonsterd en den provisioneel cor in name lodewich ever poraal geldmacher van brons hard wijk absent is bevonden maar ook gedagte schip behoorlijk door ons als van souratta onder dato maert pr transport iapans lakwerk cramerijen fluweel hollands geweijgen diverse glas werken lakenen hollands uijt scomp dispens gedisteleerde wateren in de maand mart uijt ecomp cassa ro aan se comp maekelaer roederampold voor een pomerij of eere mantel aan de zoon van den overledene amed abaadse makelaer perdotumndas volgens raeds tot van februarij laastleden vide onkost op poc bedragende gereduceert jn de maend mai uyt se comp cassa ka voldaen aan den makelaer roederam voor een paer goude armbanden verschonken aan den tholman gollam mhaniet over de geboorte van een ionge zoon vol gens resolutie van dit op pag in onkost boek te beoogen in de maend augustus uyt comp dispens aquaf cina morrie voor flessen aan den casteel gouverneur verschonken vide onkoste pag belopen volg de boek hier van gaet af geschenk door den heijdens verste jessingh sawaij aan comp seerd en dies dese reecq ten goed gebragt dus eenlyk in souratta verschonken gedurend dit boek ten comp brootchia  o agra somma onderstond souratta adij ult aug was geteek vos accordeerd was geteekend cninabed van sourata den maart batavia aan sijn hoog edelheijt den wel edele groot agtb gestrenge heer dirk van cloon gouverneur generaal en edele agtbare heeren raaden van neder lands jndia hoog edele groot agtbare gestr manhafte welwijse verresiende seer genereuse wijd en wel gebie dende heer en heeren tot schuldige communicatie der gevene reerde beveelen der hooge tafel diene met alle eerbiedenis dat niet alleen den bodem maria adriana hebben gemonsterd en den provisioneel cor in name lodewich ever poraal van brons geldmacher hard wijk absent is bevonden maar ook gedagte schip behoorlijk door ons als
